,location code,user id,credit card info save,add to wishlist,desktop sessions,app sessions,desktop transactions,promotion clicks,sale product views,app transactions,customer service calls,churn
3142,India,3678298,no,0,184,31,15,101,113,4,2,Yes
3143,US,3911783,no,0,109,19,16,140,100,4,3,Yes
3144,UAE,3938762,no,0,138,23,13,82,118,2,5,No
3145,US,3851423,no,0,187,32,18,92,98,4,3,Yes
3146,India,4067670,no,0,155,26,25,92,91,5,1,Yes
3147,US,3395423,no,0,245,42,10,130,102,4,4,Yes
3148,US,3668939,yes,0,206,35,24,117,139,2,0,No
3149,India,3532391,no,0,207,35,18,83,105,4,1,Yes
3150,US,3724203,no,14,152,26,21,126,120,5,2,Yes
3151,UAE,3855688,no,0,222,38,24,122,85,5,0,No
3152,US,3977453,no,0,190,32,21,78,107,4,1,Yes
3153,US,3669015,no,0,221,38,13,67,89,4,2,Yes
3154,US,3561654,no,47,174,30,17,114,94,3,2,Yes
3155,UAE,3373932,no,0,115,20,13,104,119,4,2,Yes
3156,UAE,3501126,no,0,114,19,16,97,89,1,3,Yes
3157,US,4163649,yes,0,143,24,15,159,122,4,4,No
3158,US,3491726,no,0,184,31,17,110,100,5,3,Yes
3159,US,4051589,no,0,227,39,21,115,109,6,1,Yes
3160,UAE,3667560,no,0,224,38,18,80,75,5,0,Yes
3161,India,3339643,no,0,216,37,16,105,143,5,2,Yes
3162,US,3556422,no,0,130,22,20,105,123,3,0,Yes
3163,India,3295400,no,30,230,39,24,76,85,3,2,Yes
3164,US,3836356,no,0,204,35,23,128,118,5,1,Yes
3165,UAE,3777276,no,44,217,37,15,98,95,3,1,Yes
3166,US,3371586,no,0,248,42,19,93,132,2,2,No
3167,India,3369273,no,0,228,39,12,106,107,2,1,Yes
3168,US,4155476,no,0,226,38,25,86,81,4,1,No
3169,US,3322650,no,0,104,18,10,102,94,3,4,No
3170,US,4188257,no,0,116,20,21,143,91,6,0,Yes
3171,UAE,4073121,no,0,219,37,13,102,97,6,1,Yes
3172,India,3812413,no,0,224,38,21,74,156,5,3,Yes
3173,US,3781144,no,0,144,24,16,131,132,4,3,Yes
3174,UAE,3595091,no,43,30,5,11,117,105,6,2,Yes
3175,India,3786986,no,28,277,47,17,99,88,3,0,Yes
3176,US,3866580,no,0,141,24,12,70,75,4,0,Yes
3177,UAE,4199713,no,41,154,26,12,117,101,5,1,Yes
3178,US,3826153,no,0,191,32,17,103,63,5,0,Yes
3179,UAE,3321690,no,0,193,33,15,118,74,4,1,Yes
3180,UAE,3489383,yes,0,152,26,9,116,86,4,1,Yes
3181,UAE,4203857,no,0,216,37,16,98,103,4,5,Yes
3182,US,4052653,no,0,180,31,19,103,105,8,3,Yes
3183,India,4179278,no,0,157,27,17,77,111,4,2,Yes
3184,US,3525663,no,0,197,33,13,129,118,3,0,Yes
3185,US,3708786,no,0,240,41,14,83,136,3,0,Yes
3186,US,4156333,no,0,193,33,13,85,98,6,3,Yes
3187,UAE,3916558,no,39,212,36,23,76,139,4,1,Yes
3188,US,3964234,yes,0,219,37,13,133,62,5,1,Yes
3189,India,3456961,yes,0,247,42,18,63,123,5,0,No
3190,US,3465992,no,0,175,30,13,56,109,3,6,No
3191,US,4023908,no,0,240,41,11,106,84,2,0,No
3192,India,3502340,no,37,181,31,15,98,136,3,2,Yes
3193,US,4102015,no,0,114,19,14,127,142,3,1,Yes
3194,US,3803311,no,41,175,30,14,93,108,1,0,Yes
3195,India,3997029,no,29,211,36,19,97,106,9,2,Yes
3196,India,3373868,no,0,169,29,15,91,82,3,1,Yes
3197,US,3548088,no,0,247,42,15,76,90,2,0,Yes
3198,US,4169723,no,32,131,22,19,125,105,2,2,Yes
3199,India,3374403,no,0,161,27,14,88,121,5,1,Yes
3200,India,4161536,yes,0,107,18,7,122,117,4,1,Yes
3201,UAE,3863796,no,32,212,36,17,136,95,5,1,Yes
3202,India,3404989,no,0,160,27,24,104,85,4,3,Yes
3203,India,3406221,no,40,231,39,22,88,92,3,1,Yes
3204,UAE,3633469,no,0,233,40,22,117,101,9,1,Yes
3205,UAE,3453787,no,0,295,50,25,72,121,3,1,No
3206,India,3623107,no,0,133,23,19,117,85,13,1,Yes
3207,UAE,3451994,no,22,306,52,16,83,107,2,0,Yes
3208,US,3775417,no,0,237,40,16,87,112,5,2,Yes
3209,US,3698574,yes,24,126,21,23,98,108,6,3,No
3210,India,3446847,yes,0,168,29,23,127,48,3,1,Yes
3211,US,3917528,no,0,71,12,11,112,164,6,2,Yes
3212,India,3936053,no,38,105,18,10,123,122,4,0,Yes
3213,US,3926286,no,0,152,26,18,107,111,7,1,Yes
3214,India,3659079,yes,0,181,31,17,83,109,9,3,Yes
3215,India,3993089,no,31,157,27,14,96,107,6,1,Yes
3216,India,3652192,no,24,181,31,19,92,103,3,0,Yes
3217,India,3943051,no,30,239,41,20,121,66,8,1,Yes
3218,US,3572429,no,18,182,31,18,65,108,9,2,Yes
3219,US,4216268,no,35,140,24,28,170,105,2,2,Yes
3220,UAE,4015915,no,12,200,34,22,105,93,5,0,Yes
3221,UAE,3486057,no,0,154,26,21,118,99,6,1,Yes
3222,US,3493843,yes,29,128,22,15,83,114,6,3,Yes
3223,UAE,3965561,no,0,160,27,17,101,96,2,2,Yes
3224,US,3709622,no,0,226,38,24,60,82,4,3,No
3225,UAE,3719602,no,0,252,43,17,96,87,3,2,Yes
3226,India,3512815,no,0,265,45,16,111,111,4,2,No
3227,US,3698703,no,0,154,26,16,87,95,2,0,Yes
3228,India,3552840,no,0,232,39,18,101,87,6,5,Yes
3229,US,3721115,no,0,202,34,18,96,98,10,1,Yes
3230,UAE,3372986,no,0,187,32,16,105,90,14,1,Yes
3231,India,4043238,no,27,197,33,15,95,83,5,1,Yes
3232,India,3974968,no,0,232,39,14,110,120,3,1,Yes
3233,US,3271058,no,0,166,28,6,100,74,7,0,Yes
3234,India,4199509,no,28,201,34,14,111,153,5,1,Yes
3235,UAE,3497282,no,25,141,24,18,85,138,2,3,Yes
3236,UAE,3825743,no,34,245,42,18,66,125,8,0,Yes
3237,US,3582694,yes,0,141,24,19,119,88,7,1,Yes
3238,India,3781884,no,0,255,43,23,97,118,3,3,No
3239,US,3301627,no,33,125,21,20,81,95,7,2,Yes
3240,UAE,3925716,no,0,181,31,24,99,105,3,1,Yes
3241,US,3846132,yes,0,249,42,15,73,87,2,1,No
3242,US,3592740,no,30,178,30,20,109,118,2,0,Yes
3243,US,3386714,yes,0,122,21,11,94,106,9,5,No
3244,US,3479968,no,0,231,39,19,88,69,7,1,Yes
3245,US,3433399,no,0,111,19,10,94,85,2,3,Yes
3246,UAE,3346129,yes,44,103,18,20,86,101,2,0,No
3247,India,3774975,no,0,138,24,14,122,73,9,4,No
3248,US,4053533,no,0,146,25,18,95,82,3,0,Yes
3249,US,3379326,no,0,206,35,20,109,102,6,0,Yes
3250,US,3386556,no,0,132,22,24,114,74,4,0,Yes
3251,UAE,3543040,no,0,275,47,14,121,123,4,2,Yes
3252,India,3961278,no,0,185,32,19,87,93,3,0,Yes
3253,US,3546810,no,24,155,26,15,105,102,4,1,Yes
3254,US,4036237,no,30,179,30,24,83,77,5,1,Yes
3255,India,4116823,yes,0,286,49,16,60,114,4,2,No
3256,UAE,3381400,no,0,268,46,13,106,65,1,3,Yes
3257,US,4126245,no,0,138,23,17,109,131,5,2,Yes
3258,UAE,3773417,no,0,243,41,16,91,93,5,2,Yes
3259,India,3432597,no,0,135,23,19,114,118,2,1,Yes
3260,US,3888282,no,0,234,40,18,108,122,2,1,Yes
3261,US,4168394,no,0,175,30,15,116,94,6,1,Yes
3262,UAE,3436643,no,0,142,24,22,84,99,5,1,Yes
3263,India,3304364,no,0,132,23,17,110,103,1,2,Yes
3264,US,4141537,no,24,98,17,18,67,126,2,0,Yes
3265,US,4081913,no,0,267,45,20,74,99,6,3,No
3266,India,4065532,no,33,155,26,23,79,71,4,3,Yes
3267,US,4177722,no,0,200,34,21,107,96,3,1,Yes
3268,US,3675226,no,0,289,49,20,97,148,2,2,No
3269,India,3445766,yes,0,198,34,21,104,115,5,1,Yes
3270,US,4051370,no,0,180,31,18,68,101,6,2,Yes
3271,US,3689073,no,0,86,15,20,99,79,1,2,Yes
3272,India,3737974,no,0,295,50,19,101,109,4,2,No
3273,UAE,3714633,no,0,241,41,14,91,109,8,3,Yes
3274,UAE,3364960,no,0,208,35,18,117,111,5,1,Yes
3275,India,4055083,no,27,129,22,14,91,121,0,1,Yes
3276,India,3921105,no,22,224,38,12,106,98,2,1,Yes
3277,US,3782397,no,0,165,28,11,96,125,9,2,Yes
3278,US,3314184,no,0,238,40,14,97,132,6,2,Yes
3279,US,3762408,no,43,231,39,19,82,105,5,2,Yes
3280,UAE,3453614,no,0,107,18,20,133,116,3,4,No
3281,UAE,3709296,no,0,185,31,16,92,92,8,1,Yes
3282,US,4025076,no,31,244,42,17,58,115,4,3,Yes
3283,India,4017334,no,0,238,41,21,130,117,4,3,Yes
3284,US,4093428,no,27,141,24,19,94,122,2,1,Yes
3285,US,3622067,no,0,158,27,10,149,92,7,0,Yes
3286,US,3522270,no,30,220,37,19,109,96,8,0,Yes
3287,US,4045840,no,42,200,34,11,90,49,3,4,No
3288,US,3603126,no,0,110,19,24,90,113,9,1,Yes
3289,UAE,3648731,no,0,187,32,10,116,83,5,1,Yes
3290,India,3884331,no,0,108,18,16,77,95,0,0,Yes
3291,India,3357324,yes,22,172,29,19,133,94,20,1,No
3292,UAE,3628886,no,0,204,35,7,110,122,4,1,Yes
3293,UAE,4104882,no,0,160,27,18,98,87,4,0,Yes
3294,UAE,3711139,no,0,51,9,18,137,92,3,1,Yes
3295,US,3915516,no,0,228,39,14,96,57,5,1,Yes
3296,India,3803186,no,0,204,35,17,111,109,2,1,Yes
3297,UAE,3479995,no,33,242,41,14,84,80,3,1,Yes
3298,India,3409013,no,0,78,13,20,115,112,4,1,Yes
3299,UAE,3628378,no,0,188,32,13,143,113,4,2,Yes
3300,US,4188969,no,21,127,22,19,116,108,3,1,Yes
3301,US,4171488,no,0,280,48,17,90,103,4,0,No
3302,India,3589898,yes,0,153,26,18,99,100,3,1,Yes
3303,US,3737308,no,26,137,23,13,125,94,7,2,Yes
3304,India,3307137,yes,0,186,32,17,140,80,5,4,No
3305,US,4068445,no,22,224,38,20,85,86,7,2,Yes
3306,UAE,4045283,no,29,84,14,17,131,73,3,1,Yes
3307,UAE,3983632,no,0,204,35,20,123,65,4,4,Yes
3308,US,3995763,no,0,211,36,14,97,72,6,1,Yes
3309,UAE,3409449,yes,0,219,37,19,102,95,4,4,Yes
3310,US,3631123,no,0,190,32,8,107,108,17,2,Yes
3311,US,3612170,no,0,148,25,24,83,124,5,2,Yes
3312,UAE,4066304,no,0,230,39,12,93,110,4,2,Yes
3313,UAE,3925090,no,0,103,17,12,95,97,5,1,Yes
3314,US,3737713,no,0,179,30,20,74,120,4,1,Yes
3315,US,3921376,no,18,149,25,10,106,98,4,0,Yes
3316,India,3906388,no,29,164,28,19,96,108,9,0,Yes
3317,US,3797290,yes,0,197,34,16,113,94,8,1,Yes
3318,US,3979928,no,0,125,21,26,118,106,4,2,Yes
3319,US,3786924,no,0,115,20,18,115,112,6,3,Yes
3320,India,4115677,yes,0,140,24,17,77,133,4,4,No
3321,US,4002738,no,0,194,33,7,110,134,8,3,Yes
3322,UAE,4091856,no,0,321,55,23,122,72,2,4,No
3323,US,3625899,no,0,118,20,21,97,56,3,5,No
3324,US,3771164,no,0,170,29,17,105,82,4,1,Yes
3325,UAE,3688555,no,0,193,33,10,88,109,4,2,Yes
3326,US,3476812,no,0,107,18,24,87,92,7,1,Yes
3327,US,3483830,no,0,135,23,16,68,128,5,2,Yes
3328,US,4144276,no,36,156,27,18,126,83,6,2,Yes
3329,US,3703271,no,0,231,39,13,55,123,4,3,Yes
3330,India,3288230,no,0,181,31,25,58,91,6,2,Yes
3331,India,3646381,yes,0,214,36,14,84,137,10,2,Yes
3332,US,4004344,no,25,234,40,23,82,77,4,0,Yes
